ptl,etal,energyl,ptj,etaj,energyj,massj,mjj,rjj,rjl,met,n21_1,n21_2,n32_1,n32_2,infl,drfl
231.515,0.0532213,231.843,101.202,-0.683555,127.007,17.6136,65.7606,0.758011,3.10484,177.472,0.404492,0.533359,0.340333,0.757859,201.579,0.866605
259.407,-1.76989,783.479,267.987,-0.27843,279.375,22.8212,506.865,2.70776,1.95359,226.629,0.188297,0.446379,0.497074,0.603924,164.672,1.70735
122.844,0.556592,142.368,169.642,1.63184,450.545,14.8874,355.141,2.6152,1.14449,733.727,0.010247,0.162404,0.220701,0.695117,207.472,2.16513
120.064,-0.132759,121.124,122.921,-0.076733,124.018,13.4742,102.907,1.17148,0.290887,237.458,0.14717,0.334443,0.325178,0.457539,112.908,1.50085
211.526,1.30075,417.167,784.05,0.10527,793.41,89.0399,795.709,2.30021,1.24416,604.426,0.296027,0.645822,0.655209,0.685621,718.643,3.18532
211.536,0.0368389,211.679,522.492,0.686602,651.585,36.4506,1291.09,1.46635,2.20103,514.711,0.23732,0.374098,0.3915,0.488107,278.488,3.26053
177.958,2.49405,1084.91,134.679,-0.262212,139.697,10.0389,65.2865,0.505289,2.77353,500.254,0.0633011,0.508428,0.232006,0.655754,20.2215,0.00985187
277.703,1.44467,621.538,164.239,0.472166,183.878,19.0336,111.411,0.67337,3.25758,1125.97,0.169227,0.199869,0.264422,0.308202,132.224,1.42158
275.716,0.496808,310.447,412.895,1.36519,861.76,29.4835,466.376,2.6812,2.91732,751.631,0.273486,0.307049,0.286452,0.54496,194.219,1.17372
312.17,0.617205,373.541,241.364,-0.787557,324.648,53.7529,565.725,2.32258,2.54223,629.961,0.292313,0.408316,0.314649,0.659451,421.328,2.30205
254.902,-0.866092,356.633,289.135,-0.347547,307.87,25.9655,203.906,0.950321,0.528656,731.123,0.289454,0.593128,0.340659,0.614645,115.203,1.18447
191.735,1.04539,306.397,291.39,-0.315359,306.612,19.3504,564.201,3.52518,3.21471,825.775,0,0.128477,0.435515,0.543697,123.615,1.37808
631.006,-0.0436607,631.608,314.826,-0.206376,327.51,62.1731,741.385,2.07489,2.87715,1071.21,0.054768,0.224849,0.558976,0.633335,995.053,2.8278
235.845,-1.01243,367.4,188.939,-1.40017,406.86,18.2846,208.998,2.08511,2.69739,1960.35,0.395944,0.396626,0.20566,0.244343,195.257,0.965651
149.665,0.138645,151.106,166.623,-0.690761,210.677,33.5969,87.4352,0.74806,0.830198,466.802,0,0.162427,0.379576,0.487018,277.069,3.26566
293.691,0.342567,311.092,687.254,-0.333984,730.959,85.4977,478.87,0.857165,3.04982,629.503,0,0.125276,0.453598,0.506815,472.151,2.01653
165.445,-1.82774,527.819,125.384,-1.21721,231.065,18.5669,106.788,1.4511,0.622326,1074.76,0.289058,0.357196,0.312789,0.566514,118.941,1.42646
256.897,-1.89683,875.348,232.751,-1.49165,544.57,35.5707,104.833,1.0413,0.407245,1595.28,0,0.362562,0.518613,0.816665,170.551,2.16462
134.564,2.08511,549.682,353.337,-0.348844,383.647,80.7425,350.386,3.04564,3.87997,533.9,0.115594,0.438033,0.538441,0.702553,349.95,2.65537
598.012,-0.212297,611.539,631.941,-0.985057,972.573,127.74,620.792,3.60564,3.21397,273.646,0.0727645,0.479987,0,0.261808,403.265,2.48474
205.143,-1.10782,344.438,608.343,0.300996,641.052,79.4526,866.7,0.711929,1.4126,137.282,0.045591,0.155632,0.453106,0.70012,243.308,0.357256
128.333,-1.53601,311.931,722.908,0.00133427,729.537,98.1201,1102.08,0.66478,2.96548,479.187,0.127722,0.602088,0.334793,0.464351,391.814,2.18332
137.152,-0.136904,138.439,288.78,1.29364,566.928,31.503,241.787,0.809774,3.25899,651.042,0.267451,0.754999,0.217919,0.454493,90.9956,1.02136
165.851,0.967756,249.769,282.439,0.666936,347.722,8.54104,421.835,2.79162,0.579288,1121.51,0.148005,0.273408,0.523914,0.569593,181.034,2.82881
172.034,0.672151,212.38,144.615,-0.473299,162.064,17.4862,64.0781,0.745909,1.14585,190.017,0.224403,0.517294,0.429436,0.447272,81.8171,0.942371
219.484,-1.01979,343.852,507.498,-0.0961585,510.616,28.0197,524.224,0.919828,3.10133,453.4,0.184787,0.226516,0.310664,0.546884,377.881,1.52944
128.121,-0.565244,149.139,119.828,0.649402,146.414,11.058,364.637,2.75885,2.32013,378.157,0.116438,0.466051,0.738945,0.870825,229.547,2.35013
196.901,-2.09919,815.382,156.024,-0.606127,186.603,19.5735,93.3161,0.732698,1.57442,683.679,0.195153,0.713573,0.67181,0.792176,173.408,2.29694
350.186,0.326472,369.015,684.253,0.796431,913.561,32.5798,1096.85,3.23609,3.07919,3158.45,0.291545,0.458785,0.170647,0.612521,522.618,2.93826
187.586,0.628854,225.916,132.719,0.420382,146.01,20.0982,124.39,1.70169,2.52862,165.957,0.337995,0.451621,0.431314,0.522332,243.909,2.67843
216.177,-0.959753,323.622,286.475,-0.273573,302.132,54.0263,458.701,1.20474,2.38292,2149.38,0.0865926,0.115019,0.560528,0.606224,125.1,1.18718
679.23,1.31155,1352.12,639.676,0.0571532,646.016,82.5413,576.285,1.48744,3.01931,313.231,0.174727,0.276531,0.146154,0.492721,2605.24,2.88612
183.741,0.94127,271.328,554.414,0.0748211,557.75,44.5728,482.346,1.81181,0.895114,988.351,0.0845944,0.132341,0.255124,0.78067,846.311,1.43931
123.228,-0.502583,139.121,357.356,-0.716806,454.221,31.005,391.273,1.95811,2.65471,436.313,0.275555,0.544034,0.388221,0.390018,530.511,1.21141
155.904,-1.60821,404.889,403.173,-0.66544,497.185,37.3323,97.2915,0.702398,0.947265,1100.95,0.240139,0.575416,0.365565,0.471214,370.239,3.0183
182.042,1.42701,401.06,100.429,-1.41495,219.582,17.3472,163.958,1.75307,2.97186,213.292,0.121688,0.1546,0.421914,0.44601,172.476,0.788056
208.277,0.13071,210.058,235.62,0.954967,352.84,31.0111,234.525,2.62017,3.15909,282.685,0,0.261525,0.170285,0.498432,164.341,2.41303
111.614,1.45509,252.151,217.944,0.319075,230.354,23.685,288.838,1.94258,3.0061,1529.49,0,0.0608043,0.223056,0.625393,158.799,2.85232
155.975,1.54203,381.205,200.619,-0.152497,204.524,25.2772,243.98,1.47922,3.41442,175.773,0.148925,0.166824,0.497422,0.49897,341.43,3.19835
142.637,1.16268,250.409,149.483,1.10994,253.352,31.288,237.45,1.78387,0.0802287,751.898,0.274072,0.280275,0.389981,0.560927,328.326,2.73106
240.545,-0.304932,251.816,251.218,1.18739,452.012,41.2723,611.268,2.89287,2.53109,76.326,0.173367,0.426957,0.461672,0.465977,316.324,3.66473
220.687,0.795481,294.272,275.594,-0.361226,295.994,36.2133,288.689,1.20977,1.15921,765.423,0,0.189967,0.469555,0.602366,190.588,2.20326
151.042,-1.20055,273.612,154.515,-1.53794,376.607,16.8461,292.466,2.71212,3.11459,521.17,0.528661,0.550988,0.201927,0.664073,229.756,2.47892
107.624,0.794216,27.8979,162.266,-0.797039,218.011,24.8133,298.398,3.20069,1.60675,361.689,0.342216,0.831299,0.562001,0.648808,97.7782,2.4661
174.051,-0.993858,267.323,296.051,0.482698,337.749,66.113,367.422,1.67264,3.3086,375.841,0.210028,0.507742,0.591779,0.817609,304.773,3.92107
121.812,1.94735,435.645,128.226,0.66703,158.198,10.8525,101.497,1.25258,1.28595,626.179,0.15401,0.497064,0.299806,0.388464,142.916,2.86886
149.105,-1.51052,354.116,202.624,0.824811,276.34,20.9462,161.906,1.00505,3.85331,845.398,0.508832,0.641303,0.709712,0.851966,313.443,1.41261
190.571,0.880731,269.386,179.812,0.610425,215.423,21.3223,240.708,1.41485,2.4054,2632.96,0.23814,0.264486,0.319964,0.608376,499.872,2.79179
127.856,1.0672,207.844,169.143,-1.81885,535.152,8.52377,77.6827,0.773758,4.19665,583.358,0.0636878,0.142021,0.679143,0.858805,93.1146,0.231596
303.26,-0.967032,456.457,343.433,0.493846,391.681,65.4706,367.557,1.92043,3.42375,450.779,0.172582,0.220086,0.183302,0.378176,164.027,1.40878
125.282,-0.0114116,125.291,675.878,-0.0315713,681.047,80.9805,1297.86,2.86604,0.653154,892.575,0.08507,0.274974,0,0.220997,33.5672,0.0547599
252.547,2.23329,1191.73,195.936,1.58534,500.503,47.444,579.995,3.15184,2.97943,1468.63,0.538869,0.744651,0.691849,0.934839,908.084,1.13796
148.983,0.977839,226.068,749.665,1.55383,1852.3,30.9608,532.704,2.2665,0.576171,739.317,0.139635,0.26864,0.619421,0.759107,1201.06,3.33389
187.41,1.69061,525.422,203.723,-0.496566,229.938,16.2902,923.808,2.74532,2.21232,3478,0.105229,0.106129,0.383276,0.507791,357.904,3.31566
177.378,-0.870023,248.853,131.198,-0.651565,161.38,20.7087,115.084,1.18845,0.233188,713.127,0.34571,0.350981,0.31161,0.455654,185.202,1.80803
197.833,1.64069,529.46,255.411,1.85843,840.233,46.0782,243.095,1.60633,2.99286,1287,0.230806,0.412045,0.132408,0.377809,248.674,2.20072
360.864,1.04536,576.66,353.65,1.53488,859.104,26.2031,1100.37,2.90884,0.893961,995.65,0,0.173385,0.438851,0.770142,220.42,1.74977
127.526,-0.0382853,127.619,172.078,-1.24622,326.314,39.4816,330.077,2.48825,1.21843,655.555,0,0.166468,0.602961,0.696682,284.044,3.43544
502.541,-1.59243,1286.29,409.246,-0.343041,434.583,29.7672,212.291,1.80202,3.37477,1640.17,0.294037,0.35232,0.381075,0.477114,245.27,1.7844
258.97,0.350205,275.013,538.789,0.946949,802.144,71.4135,562.643,1.45541,2.6842,680.406,0.278446,0.304188,0.629909,0.654822,215.707,2.24888
170.18,0.795852,226.98,376.575,-0.531045,434.005,51.5391,383.419,2.81327,1.32805,1790.93,0.282436,0.440416,0.458012,0.502723,88.8303,1.21375
332.875,-0.818123,450.63,452.076,-0.165399,459.025,26.2414,335.752,1.6128,2.82473,118.025,0.214337,0.516437,0.176443,0.538482,706.756,1.58361
180.388,-0.402165,195.173,205.828,-1.12154,350.703,29.8524,202.909,2.22885,0.721327,794.788,0.0119318,0.295052,0.364022,0.534054,129.103,1.55189
164.539,-1.20969,300.342,132.558,0.64933,162.513,18.1283,112.826,1.01837,3.54031,330.877,0.431271,0.434699,0.0480944,0.444221,294.342,1.85293
191.114,0.302157,199.905,134.352,0.545977,155.406,12.7819,83.4928,0.884783,0.27108,1734.41,0.104717,0.392775,0.600273,0.715339,226.152,1.62325
189.764,0.170925,192.543,211.015,1.66813,579.632,18.9722,280.76,2.66729,1.50442,626.691,0.0795077,0.184717,0,0.548851,165.813,1.63449
126.255,0.00578506,126.258,146.285,1.1041,246.964,32.0013,162.314,0.694282,1.12571,357.304,0.121286,0.671538,0.444486,0.44702,64.5946,0.165371
157.115,0.369237,167.947,234.452,0.34414,249.498,22.5934,325.684,0.850395,2.21673,553.445,0.146405,0.628338,0.468888,0.510073,270.836,3.99058
409.151,-0.769927,536.53,300.78,-0.0870799,305.094,43.8841,576.423,1.79957,0.903698,200.407,0.364583,0.509834,0.422107,0.424028,130.612,1.05757
210.267,-0.332694,222.011,380.158,-0.151879,391.116,71.3575,299.245,1.81225,2.94768,279.607,0.11143,0.45801,0.436526,0.63398,197.175,2.04833
206.077,-1.19842,372.642,344.639,-1.44386,771.388,30.3242,414.586,1.40207,2.89313,664.089,0.117918,0.328742,0.379351,0.576966,70.3914,0.678472
153.224,-0.252608,158.139,389.823,-0.757223,513.893,83.7333,906.138,4.18128,0.626469,829.082,0.0863999,0.306983,0.670729,0.785104,386.392,2.54032
134.787,0.854809,187.104,153.389,0.772118,203.643,29.9492,171.178,1.73478,3.04678,103.182,0.61183,0.616856,0.457795,0.509208,224.043,3.0404
232.788,-0.999774,359.149,554.488,0.921412,810.083,70.6031,1956.72,2.5765,3.63488,771.046,0.242286,0.759363,0.426131,0.741553,137.696,0.838763
185.911,0.193532,189.403,233.096,-0.299498,244.663,22.4824,119.609,0.756085,0.54322,255.324,0.159691,0.192147,0.40547,0.598587,165.027,1.91577
116.718,-0.90622,168.016,175.019,0.254099,181.767,19.6667,297.145,2.91159,1.50297,909.888,0,0.103529,0.382236,0.504368,823.407,1.78484
106.389,0.507806,120.403,219.587,0.834959,301.773,25.6321,501.527,0.987765,2.88824,299.284,0.60076,0.634709,0.0892557,0.581399,264.43,3.13684
164.559,0.499801,185.544,220.584,-0.904789,320.78,47.7639,336.38,2.35754,2.4929,660.755,0.205075,0.794035,0.580691,0.836509,380.006,2.16833
229.086,0.699486,287.452,436.611,1.22786,814.058,88.568,540.128,3.11241,3.16533,1367.47,0.268227,0.516484,0.472383,0.732537,59.6836,0.558178
154.765,-0.0253347,154.814,206.988,0.869699,290.978,19.4279,314.885,0.319018,1.08359,132.542,0.236075,0.338833,0.535591,0.622624,237.907,2.17034
217.531,0.5593,252.45,256.328,0.979971,389.858,14.7104,402.294,2.296,0.663422,1129.23,0.35236,0.448039,0.163297,0.297637,244.232,2.39116
414.702,-1.46407,944.449,382.916,1.78013,1168.38,38.2549,1129.2,2.69999,2.24793,567.941,0.30156,0.478052,0.720958,0.751535,716.286,2.1939
138.616,-0.681034,172.023,187.533,0.586417,221.061,12.4048,217.639,1.96368,1.42387,393.037,0.10281,0.339031,0.601242,0.734531,198.443,1.96125
503.188,-0.614244,601.135,282.956,1.41371,617.107,36.0023,142.848,2.47506,3.55406,1272.06,0.381954,0.698991,0.189668,0.59311,1054.15,2.46064
226.162,-0.256299,233.631,285.26,-0.0151252,285.528,11.5801,283.605,1.42153,2.91261,85.999,0.310476,0.332828,0,0.358955,184.217,1.5564
308.797,0.493386,347.151,211.785,0.377645,232.736,51.0522,337.631,1.93094,0.941218,334.906,0.233179,0.363115,0.355457,0.714265,124.723,1.86603
399.355,-0.354221,424.672,845.733,-0.247428,874.998,75.2904,1571.65,2.61428,3.06634,1476.12,0.591558,0.847788,0.499151,0.537561,885.341,2.51811
391.469,0.0583447,392.136,484.026,-0.810882,655.315,65.1312,937.614,2.09698,3.13348,132.658,0.266883,0.731833,0.680324,0.759688,348.01,1.28374
191.301,0.308763,200.493,337.488,-1.10001,568.938,81.2399,247.504,0.608377,3.34055,362.498,0.260102,0.497717,0.425144,0.863689,248.441,2.83597
240.89,0.926628,351.923,225.331,1.0909,375.943,44.9644,185.217,1.75755,2.76654,803.643,0.327304,0.390098,0.279869,0.346795,140.739,1.35154
160.817,1.85003,524.043,187.713,-1.02518,295.833,17.7019,277.902,1.91731,3.12414,1481.23,0.12055,0.374561,0.42827,0.611698,431.76,3.3195
280.058,-1.7677,844.107,191.16,-1.00928,297.71,19.4466,82.5403,2.50975,2.87589,813.684,0,0.164633,0.754603,0.762329,452.102,3.94352
183.383,-1.95401,660.055,78.5752,0.24535,82.993,18.2921,178.042,2.17477,2.47013,365.973,0.216086,0.386778,0.753565,0.767828,331.096,2.43116
150.752,2.16752,667.154,186.547,0.0412635,187.823,20.4541,676.045,2.74538,2.95373,1861.07,0.175909,0.507604,0.456747,0.728062,1.52209,0.0100583
140.904,-0.398849,152.261,132.094,0.967378,199.052,8.38554,227.563,2.18276,3.13316,78.2396,0.368761,0.379756,0.401426,0.683299,125.332,2.23829
