ptl,etal,energyl,ptj,etaj,energyj,massj,mjj,rjj,rjl,met,n21_1,n21_2,n32_1,n32_2,infl,drfl
267.732,-0.32899,282.352,196.168,0.107352,197.742,13.2267,390.942,2.56207,0.505531,60.7722,0.295805,0.341743,0.389345,0.394869,136.942,1.08332
240.996,-0.424097,262.995,363.17,-0.866294,509.8,40.5933,501.521,2.6279,0.833278,1274.85,0.218073,0.772509,0.645897,0.792395,378.49,1.52934
130.3,0.784448,172.489,156.802,-0.201485,161.122,19.019,310.31,0.659557,1.44193,546.266,0.487287,0.505792,0.553039,0.572861,343.681,0.785659
117.691,1.82162,373.295,217.361,0.106791,219.238,16.6993,72.5398,0.508345,1.75148,44.6964,0,0.0436854,0.470425,0.639151,115.252,1.46821
123.391,1.36949,258.354,164.657,0.903745,237.347,18.7985,444.638,3.3057,2.65338,71.3179,0.434478,0.460383,0.176168,0.429263,150.215,0.912905
218.577,-1.72019,630.008,273.52,-0.574237,321.267,29.9379,224.266,2.42854,1.14596,749.415,0.398136,0.483337,0.42339,0.52595,88.1041,2.1433
152.394,1.64401,409.111,130.147,1.34506,267.509,20.3804,183.197,1.71399,0.952269,676.551,0.148167,0.342712,0,0.69834,554.824,1.28083
385.559,-0.627187,463.91,563.706,0.514769,640.662,27.8229,965.738,2.32473,3.19585,1124.1,0.19177,0.369038,0,0.490372,259.997,1.07717
96.3361,0.154587,97.4895,183.308,1.61328,478.522,14.8039,239.011,2.52917,3.25652,894.8,0.162486,0.235103,0.00496587,0.39018,138.062,1.77936
296.412,0.749206,383.567,295.204,1.61614,774.892,63.3831,686.38,2.58338,2.72833,250.491,0.295885,0.417462,0.36361,0.641965,405.642,3.3851
1241.3,-0.921433,1806.62,776.384,0.753601,1009.52,64.2658,518.443,1.23944,1.67509,727.205,0.244662,0.254283,0.686704,0.741466,1218.7,2.98544
322.957,0.182536,328.352,408.432,1.6131,1065.69,19.1173,511.864,2.24198,1.46528,95.0665,0.0262989,0.422366,0,0.518632,260.99,1.9657
149.17,1.24782,281.176,126.676,0.736916,165.479,30.4338,195.939,2.4205,0.569316,59.0888,0.246263,0.550667,0.136677,0.414246,150.582,1.55737
116.766,2.066,468.225,153.555,-0.0551889,154.479,14.587,214.943,2.72202,3.32961,725.423,0.30848,0.333933,0.298802,0.334434,340.862,3.48088
173.901,1.2491,328.149,191.73,-0.44851,211.768,13.454,284.221,2.01122,1.70292,1154,0.00159666,0.441979,0,0.35459,860.342,1.90357
220.376,-1.89803,751.771,118.602,-1.78139,362.746,21.2266,190.763,2.68755,3.14278,776.233,0.157441,0.226579,0.345518,0.375573,327.955,3.21555
433.32,-1.09025,717.396,697.12,-0.544686,805.203,57.9616,714.895,1.93937,0.754285,941.055,0,0.443468,0.442077,0.459347,253.021,2.30768
143.608,0.178951,145.913,162.455,-0.387676,177.807,32.4743,139.382,0.790495,2.84859,290.885,0.570375,0.58597,0.31781,0.393223,350.685,1.20484
119.497,0.835406,163.678,119.145,-0.673191,149.95,28.6991,191.455,2.43855,1.53111,317.473,0.524922,0.594593,0.491689,0.528064,167.556,2.19083
396.305,0.010865,396.328,763.07,-0.658441,952.903,186.138,1318.3,4.01788,0.725222,298.043,0.270793,0.340565,0.551739,0.594078,325.205,1.64247
149.099,-1.17364,264.126,184.3,1.78936,567.361,21.081,260.302,1.8431,3.76503,491.686,0,0.356542,0.240373,0.679076,116.56,1.70854
147.713,-0.246527,152.224,141.856,0.0553475,142.742,13.8005,257.577,0.648926,2.10576,169.024,0.0376845,0.30609,0.477499,0.628934,258.871,1.60074
164.361,-0.0707284,164.772,171.582,-0.468217,191.69,19.1015,112.799,1.05761,3.16275,52.9387,0.253323,0.626644,0.489068,0.620276,163.915,0.982721
140.376,-0.35305,149.216,139.882,0.47238,157.829,25.3448,149.364,0.52854,3.05072,597.357,0.35095,0.467442,0.562948,0.629508,114.669,1.41775
323.518,-0.292521,337.458,269.937,0.882377,382.505,19.2707,193.412,1.3121,3.23541,222.857,0.220154,0.312185,0.340043,0.426311,310.462,3.12711
138.064,-0.622226,165.665,129.317,0.340219,137.508,13.1907,63.0299,0.806424,3.04851,181.08,0,0.157581,0.44515,0.656024,110.816,1.29975
193.616,0.708027,244.208,580.276,0.576065,680.56,42.184,1155.06,1.12673,3.01597,114.867,0,0.375398,0.43568,0.473164,356.607,3.37265
157.561,-0.625253,189.375,166.107,0.482193,186.927,20.5368,543.102,2.85768,1.1483,2653.02,0.175544,0.494938,0.537205,0.609773,172.276,1.51635
241.555,0.585193,284.109,248.331,1.06736,404.886,30.4691,87.9896,0.587874,0.544458,917.07,0.160473,0.404768,0.619116,0.669648,144.756,1.27254
126.813,-1.60659,328.85,220.196,-1.1903,395.969,19.4103,328.712,2.56113,0.836575,974.289,0.277977,0.546611,0.386712,0.388955,145.992,2.56676
248.22,0.272266,257.477,594.768,1.21783,1094,44.3486,756.256,2.82643,3.06827,992.712,0.371189,0.412319,0.499395,0.518432,135.586,2.72299
210.667,0.612812,251.477,425.323,-0.0556808,426.482,20.6468,641.195,1.97071,1.81974,2064.45,0.242381,0.275962,0.264581,0.612772,258.384,2.7666
171.197,0.616738,204.801,352.03,1.37489,740.96,23.4905,866.791,1.90525,1.01121,272.997,0.153961,0.591922,0.688329,0.782135,311.661,2.22027
279.853,0.0246635,279.938,221.622,0.458882,246.233,20.6163,156.65,0.834518,0.478593,161.149,0.151169,0.357,0.366598,0.636779,112.484,1.90543
183.479,2.31113,934.362,127.135,1.65681,346.65,29.6364,115.903,2.20657,2.7973,1826.22,0.380093,0.45956,0.625844,0.777301,281.398,2.69833
134.555,-1.47,308.075,292.596,-1.03835,467.807,50.9673,456.672,3.07748,2.89651,2725.42,0.269143,0.450935,0.28074,0.413285,1986.17,2.48863
249.316,-0.916939,361.679,207.338,0.721367,264.028,13.845,633.331,1.17911,3.49765,764.462,0.619132,0.870929,0.464778,0.495296,334.042,2.11441
146.702,-0.795503,195.621,124.501,1.19278,224.49,13.5899,274.733,2.11731,3.19318,2788.54,0,0.302784,0.145587,0.701592,359.304,4.20017
157.615,-1.66329,430.772,239.973,1.12168,407.945,20.2245,282.736,2.91401,2.80088,59.0324,0.38293,0.505622,0.517802,0.531506,198.203,3.10111
179.431,0.0465089,179.625,242.953,1.27286,469.825,43.4383,281.231,1.59237,1.25771,1245.65,0.138065,0.210369,0.565533,0.623821,191.449,1.95717
240.697,-1.45098,541.763,462.398,-1.57253,1163.67,60.6819,619.315,1.81891,2.74431,3619.66,0.375378,0.421186,0.135851,0.603594,201.516,1.72911
275.382,-0.142191,278.17,128.309,-1.53775,314.377,35.5043,173.696,1.34016,1.47239,1583.75,0.0216164,0.101989,0,0.134471,180.649,2.33263
173.88,1.60459,450.068,157.715,1.2768,305.055,14.4391,121.398,1.26498,2.88525,979.938,0.494284,0.819754,0.41932,0.524446,188.448,0.876795
270.98,1.10908,455.441,708.865,-0.677068,878.729,43.5939,2027.91,3.61221,2.84442,206.012,0.02939,0.557127,0,0.192552,141.451,1.09404
406.659,0.0110341,406.684,308.261,1.7073,878.522,34.6879,426.886,3.0316,3.56674,725.654,0,0.211291,0.486712,0.761281,342.256,2.25125
231.642,1.36366,482.535,218.342,-1.15067,379.98,17.8696,272.913,2.55354,3.76907,67.784,0.175845,0.563996,0.103895,0.680859,263.86,2.44034
156.403,2.06822,628.512,407.469,0.751795,529.165,32.8331,790.731,2.79676,1.69882,2303.01,0.610886,0.741795,0.236359,0.560674,153.744,2.14925
162.407,-0.29887,169.715,229.849,1.30922,456.943,16.9022,344.465,2.57745,1.62572,1407.95,0.199325,0.277734,0.348059,0.506575,51.9103,0.583843
458.91,-0.689603,572.422,552.899,-0.934103,812.75,30.6343,666.23,2.638,0.825388,1332.07,0.134744,0.75784,0.571216,0.655657,399.744,3.24079
162.075,1.28165,314.439,136.652,-1.31966,274.497,17.4223,200.146,1.68734,2.70041,195.725,0.138716,0.332744,0.354439,0.519285,313.094,2.96758
124.813,-0.337847,132.004,154.971,-1.69081,434.696,11.0578,140.458,1.46459,1.3599,710.537,0.204158,0.359843,0.362891,0.567481,415.657,2.10218
115.371,0.716012,146.23,304.219,-1.03085,482.002,35.5644,259.365,2.85694,1.86016,969.594,0.181965,0.242851,0,0.161023,72.4471,1.18709
223.61,1.14082,385.606,401.095,0.787997,533.64,39.157,144.221,0.937084,0.379271,940.194,0.542485,0.623019,0.440662,0.826841,210.404,0.57261
257.643,-1.34578,528.363,565.988,-1.00181,880.579,102.673,1059.47,2.90439,0.850863,1086.18,0.0796657,0.126919,0.332102,0.575565,185.077,1.70928
180.346,-0.944842,267.016,110.789,0.322882,117.662,15.669,195.876,1.92648,2.59654,724.871,0.764065,0.777595,0.638196,0.807633,505.445,2.69645
138.851,-0.391416,149.624,484.869,-1.5522,1199.63,92.118,887.106,2.23953,1.42603,1625.27,0,0.10448,0.484664,0.792628,65.5721,2.47901
127.204,0.791626,169.187,315.387,1.0436,503.496,14.249,580.839,2.82814,0.967307,462.491,0.149933,0.27132,0.604118,0.665715,1.01758,3.13624
155.246,2.12976,662.262,232.428,1.30943,463.807,42.6587,236.32,2.03456,2.79566,1113.7,0.332978,0.348103,0.599124,0.67269,141.413,1.02382
208.535,0.390088,224.604,260.219,-1.3954,557.61,14.1249,310.008,2.47918,1.8217,150.631,0.33815,0.375565,0.431834,0.641127,193.661,0.69684
134.674,-0.211215,137.689,120.966,3.60633,2229.3,14.1438,593.636,1.55244,1.56318,2778.22,0.226598,0.642951,0.407732,0.611422,189.635,1.63539
165.697,0.475888,184.817,237.962,-0.57378,279.645,28.1985,362.433,1.54635,1.07474,330.09,0.314507,0.627142,0.519973,0.677822,54.2817,0.554812
208.442,1.84215,674.157,116.675,1.28932,228.879,21.6518,80.2509,0.633506,0.568473,1396.03,0.00985854,0.318056,0,0.213811,279.308,2.56206
127.065,-1.46096,288.571,252.156,-1.70216,714.834,17.6043,392.547,2.75919,2.27671,1903.44,0.105144,0.31013,0.487441,0.562106,417.789,2.29112
212.323,-2.32332,1094.25,345.063,-0.301874,364.897,53.8267,199.075,1.15122,2.02355,1366.27,0.355973,0.45963,0.454952,0.564804,78.3482,0.904279
418.893,1.93564,1481.37,430.856,1.26762,831.523,96.3125,315.928,0.629823,3.10128,2503.23,0.462245,0.69837,0.301708,0.82934,156.673,0.977565
162.472,1.59158,415.529,264.829,0.653271,323.756,15.6721,313.671,1.26921,3.1392,631.821,0.188792,0.302178,0.578121,0.817527,308.636,2.32263
202.2,0.00790503,202.207,323.089,0.912455,467.554,18.6595,319.554,0.251848,0.90652,320.241,0.542986,0.78683,0.345541,0.486385,138.867,1.11453
125.435,-0.383852,134.789,258.077,0.381396,279.917,39.7842,506.218,2.5752,2.99429,1107.72,0.296461,0.348131,0.312946,0.631665,131.633,0.903427
174.987,-1.14825,303.59,148.683,0.66027,183.677,22.5439,87.5882,0.758138,3.20604,467.652,0.116778,0.645104,0.502488,0.859122,365.304,3.59558
213.332,-0.124717,214.994,310.448,-1.10528,520.599,20.7212,162.853,1.5938,1.03158,1221.45,0.205581,0.655034,0.463768,0.751197,42.2521,0.31307
304.822,-1.01777,476.804,670.765,-0.319704,708.329,65.0235,2628.16,0.827233,0.753147,2746.1,0.204195,0.428263,0,0.385077,348.645,1.17322
333.178,-1.51537,794.767,404.92,-0.982857,619.849,61.8272,393,2.9848,0.582978,1467.42,0.210656,0.560049,0.598364,0.669386,131.183,0.801756
139.208,0.952959,207.349,416.502,-1.09418,696.594,82.2933,613.97,3.00879,2.11373,686.199,0.109928,0.306886,0.344918,0.649562,130.902,1.71609
157.88,1.23078,293.337,102.981,-0.157762,105.489,16.027,102.127,1.36591,1.42462,1111.72,0.521555,0.774777,0.218709,0.414003,158.831,0.448686
307.067,0.33301,324.251,258.273,-0.163203,265.788,46.3228,597.481,2.43309,0.866211,1269.75,0.236829,0.263123,0.438873,0.547213,113.247,1.12715
126.669,-0.397949,136.831,185.882,0.742227,240.165,18.1608,210.398,1.68103,1.19815,155.414,0,0.522282,0.479816,0.537674,174.256,2.60593
121.394,-1.05625,195.647,165.127,-1.01251,257.863,17.735,98.7388,0.677211,2.72574,542.924,0.000183815,0.171464,0,0.76597,185.177,2.41046
176.455,-0.456651,195.174,509.701,0.985252,782.76,88.3244,927.684,2.81761,1.47967,332.543,0.152639,0.388902,0.423102,0.758371,290.225,1.25054
209.674,0.738887,269.562,132.07,0.977025,203.891,38.1935,110.417,1.52733,2.86731,110.39,0.267756,0.580733,0.41595,0.448816,130.497,1.76618
160.183,0.737708,205.783,113.246,-0.267159,117.674,9.22678,77.0188,0.816895,3.22268,553.946,0,0.411413,0.587925,0.82375,185.469,2.37306
174.369,1.29398,341.89,145.571,2.25855,705.288,40.8072,77.7674,0.656095,3.12096,1608.57,0.420609,0.572962,0.538293,0.609842,77.5056,0.97523
218.816,-0.108916,220.115,191.113,1.07763,314.589,29.0481,133.787,0.956701,3.28284,299.816,0.180199,0.390874,0.495516,0.530706,170.082,2.60901
128.005,0.851496,177.282,216.18,1.3755,455.104,7.87009,251.636,2.61507,3.03797,1488.77,0.536279,0.651104,0.571135,0.587693,76.9315,1.08556
394.908,1.07977,648.377,470.113,-0.696217,592.664,68.2072,301.607,1.10331,3.53108,336.963,0.156922,0.213941,0.612404,0.804037,437.564,2.80091
160.21,0.0146483,160.227,177.05,1.68427,493.865,20.2604,224.729,2.53317,1.67717,96.4234,0.170898,0.256307,0.417029,0.536981,353.173,3.97392
170.567,-1.37362,358.429,394.341,-1.44737,885.123,26.4559,1363.84,3.45642,0.962947,1013.38,0.0485949,0.505787,0.269147,0.339422,410.779,1.27826
149.13,0.598336,176.631,359.965,1.68102,1000.67,30.7403,680.429,0.443666,2.13079,2083.69,0.253809,0.376218,0.532014,0.620774,208.679,3.07436
159.845,-0.754342,207.521,198.662,-0.256482,205.859,16.0535,259.183,2.39027,2.95773,498.068,0.0715362,0.386822,0.402453,0.429334,533.838,2.47748
204.065,-0.363308,217.682,134.137,-1.73027,390.548,13.9412,238.21,1.95528,1.38895,386.107,0.455478,0.473612,0.425752,0.516238,152.362,0.85369
162.045,-0.329003,170.895,142.628,0.310193,150.005,11.7302,100.49,1.00956,0.665719,397.692,0.204533,0.313781,0.302237,0.352838,159.181,1.95381
162.391,0.0646471,162.73,141.783,0.0648414,143.73,21.7081,266.862,2.39462,0.769967,578.66,0.373117,0.7997,0.30628,0.547319,206.156,1.6549
112.072,-1.09644,186.462,189.199,-0.759946,246.691,9.37023,244.449,2.70456,0.33683,921.774,0.209081,0.245628,0.264098,0.49293,174.269,2.13583
159.266,1.80952,499.399,106.52,0.527996,121.93,7.22662,183.753,1.48244,2.06106,752.56,0.250671,0.613571,0.574305,0.617898,114.678,1.48052
272.965,1.54906,671.425,363.663,1.24165,682.301,23.0481,352.339,2.12132,3.14703,1588.79,0.39444,0.524125,0.727554,0.834201,282.344,2.43518
205.927,-1.41076,447.172,200.938,0.482428,231.799,56.6195,354.091,2.35536,2.11656,192.157,0.358091,0.399053,0.29568,0.363217,163.964,1.5847
133.261,0.595212,157.572,109.989,-0.890065,157.553,18.1015,116.206,1.05067,3.02543,199.085,0.2823,0.726344,0.34811,0.44063,119.854,1.91187
173.252,1.62254,455.944,187.705,0.401111,204.497,24.6326,123.875,1.04104,1.29387,245.066,0.365843,0.436725,0.577952,0.596075,658.734,1.20159
186.787,1.03496,296.08,169.915,-1.05699,275.62,29.8114,178.955,1.53895,2.31903,507.507,0.059358,0.167044,0,0.325185,193.31,2.02088
133.047,-0.355264,141.532,172.965,1.30789,343.829,20.3274,81.3143,2.91394,1.6678,77.3753,0.162612,0.251201,0.184172,0.576238,145.886,2.27111
149.648,-0.179024,152.052,222.024,-0.535331,255.12,16.1933,587.421,1.82117,2.67847,145.799,0.0519887,0.257711,0.538459,0.843712,175.099,1.06079
142.856,0.115713,143.813,256.036,-1.62716,677.024,21.3738,354.745,2.40684,3.09345,13.8728,0.294892,0.33948,0.48067,0.602075,57.2867,0.609872
186.811,0.978249,283.558,129.335,1.29126,253.329,12.9244,86.9115,0.957963,2.96185,818.695,0,0.283034,0.754185,0.83722,226.893,1.11503
135.378,-0.790215,179.892,297.548,-0.0396704,305.347,67.5454,249.438,1.78526,3.20979,1500.86,0.272488,0.280211,0.564008,0.621598,69.8204,0.852919
196.576,-0.536162,225.514,139.318,-0.531193,160.035,13.7845,126.93,1.4205,0.0420537,146.677,0.165085,0.801375,0.447042,0.514573,134.602,1.77081
225.921,-0.236668,232.277,382.112,-0.807269,513.908,19.7124,528.13,2.54257,0.844079,688.888,0.250317,0.301582,0.0883526,0.36108,380.84,3.6711
373.83,0.560724,434.154,114.995,-0.227375,119.612,19.6883,118.282,0.976254,2.51872,980.162,0.375473,0.495408,0.38031,0.383782,414.364,2.43881
145.949,0.525659,166.582,222.721,1.57815,562.909,17.7242,396.841,1.07781,2.60866,1560.29,0.252848,0.377163,0.239116,0.612806,67.3193,0.96051
