ptl,etal,energyl,ptj,etaj,energyj,massj,mjj,rjj,rjl,met,n21_1,n21_2,n32_1,n32_2,infl,drfl
147.467,-0.826687,200.793,225.166,-1.72293,650.934,18.595,433.823,2.91173,0.917092,332.054,0.0586692,0.150117,0.531464,0.75837,271.062,3.41351
151.319,0.515514,171.875,133.581,1.07305,218.623,14.306,68.1544,0.509341,3.13068,612.865,0.206405,0.491448,0.5717,0.606423,96.2693,1.17673
176.506,2.39459,975.625,416.401,-1.44505,932.614,24.8745,612.834,1.86983,0.856081,258.528,0.193765,0.553115,0.132858,0.466716,259.611,2.06196
446.025,1.45375,1006.42,575.436,0.476153,646.894,80.1445,264.832,1.56795,0.977599,331.004,0.19997,0.378887,0.583538,0.785214,574.152,2.4539
122.314,1.5632,304.779,475.845,1.60276,1229.67,13.3411,712.014,0.522876,0.583488,100.634,0.45737,0.575101,0.0118298,0.698003,186.242,1.13358
895.61,-0.391703,965.2,1156.32,0.735113,1487.93,120.121,1570.2,2.36063,1.31552,1026.51,0.235082,0.278816,0.584004,0.604411,432.204,1.5914
127.172,-2.02585,490.528,205.135,-0.235651,212.82,28.836,301.576,2.87687,1.79799,693.285,0.276509,0.59306,0.681735,0.714742,107.075,1.72868
45.3562,0.456741,50.17,58.3925,0.617615,70.1446,5.99619,43.7871,0.72424,1.53935,505.202,0.152433,0.27158,0,0.190974,123.886,3.42571
116.554,-0.748449,150.752,136.884,-0.858382,190.838,11.5707,125.537,1.8346,0.317085,370.819,0.11542,0.230473,0.126731,0.613957,127.33,1.98085
142.888,-1.16027,250.355,509.977,0.507371,577.776,29.1983,1266.88,3.52812,2.66364,765.596,0.208228,0.505342,0.524351,0.838299,233.909,0.996389
174.437,-2.34117,914.89,264.462,-0.656797,325.31,33.4626,375.242,2.67927,2.89865,462.543,0.127139,0.182222,0,0.463796,465.666,0.498613
335.674,-0.9068,483.404,150.421,0.414211,164.374,16.8257,216.917,2.539,3.273,801.668,0.479363,0.604993,0.113049,0.620594,135.843,1.0519
110.018,1.95109,394.882,136.298,-0.854253,189.665,14.2549,345.632,2.71527,3.74099,132.57,0,0.235921,0.541884,0.729963,155.323,2.78092
422.015,0.416473,459.146,831.176,-0.268002,862.519,47.5921,974.933,1.67035,2.64167,1694.45,0.162799,0.251855,0.388616,0.647471,752.857,2.46036
190.012,-0.435948,208.355,440.692,-2.38156,2406.11,76.1654,2751.79,0.559256,2.23017,1050.43,0.0886665,0.204477,0.400244,0.668994,169.842,1.41709
189.052,1.22972,350.943,127.825,-1.29122,250.477,14.8678,284.882,2.24505,3.24341,411.034,0.0963971,0.507338,0.628156,0.65324,155.249,2.39149
110.087,1.96644,400.998,118.352,1.11967,200.889,10.3967,59.2339,0.661106,0.853737,451.459,0.0454369,0.245238,0.235162,0.426565,116.726,1.96756
251.251,0.0726245,251.914,592.356,-0.773996,780.107,44.7355,692.655,3.05307,3.09611,1147.72,0.229787,0.518509,0.152448,0.458122,449.499,2.50794
184.149,-0.389483,198.294,218.444,0.719827,282.55,53.0567,1007.36,1.67552,1.20954,1080.4,0.341417,0.589209,0.45945,0.515311,208.523,1.94251
173.367,-0.202664,176.94,165.184,-0.829511,226.238,20.0405,192.719,1.51561,0.713391,685.378,0.385933,0.445238,0.435335,0.655933,204.115,1.59595
387.137,0.958276,578.916,332.537,0.277195,348.743,48.2134,303.552,2.71497,3.02064,566.415,0.289738,0.438832,0.781225,0.798015,267.103,2.50363
172.425,0.351743,183.202,625.917,-1.18336,1120.59,79.6901,1265.7,2.87648,3.34237,356.968,0.420466,0.768167,0.597884,0.641369,243.174,1.72954
124.94,-1.12512,212.723,301.633,-0.847893,416.955,14.2595,465.925,1.71361,2.87772,251.9,0.170304,0.242663,0.660268,0.683653,321.619,0.480181
157.32,-0.160032,159.339,173.755,1.07623,285.013,17.4347,300.389,2.46871,1.50242,321.945,0.280955,0.577256,0.334874,0.422548,195.04,1.74508
125.844,-0.258302,130.065,458.001,-0.156752,465.342,39.7693,600.027,3.12855,0.232716,271.494,0.349094,0.570617,0.431554,0.703368,272.546,3.55055
148.42,0.842291,204.256,408.498,1.41913,894.035,25.2071,479.595,1.76697,0.593375,811.504,0,0.305443,0.491546,0.492032,103.117,2.06661
129.988,-1.44297,290.488,168.778,-0.542985,195.706,23.615,236.601,1.43824,2.30869,323.645,0.308718,0.471532,0.653065,0.673778,456.588,1.30724
132.518,-0.100252,133.184,340.31,-0.744653,439.65,21.8967,553.924,0.88624,2.85346,361.888,0.495182,0.776344,0.652251,0.664181,167.919,0.94567
133.559,-0.0609822,133.808,120.863,-0.708927,153.423,16.541,377.195,2.31275,0.648139,1981.35,0.187104,0.321271,0.206759,0.438053,262.521,3.12227
194.548,1.82922,621.534,137.61,1.178,245.087,14.5588,60.6672,0.651516,2.99319,792.913,0.140718,0.407714,0.366292,0.721575,402.868,3.06886
157.375,1.69783,444.202,158.558,0.590791,188.595,24.1365,189.409,2.17805,1.13337,1368.59,0.537849,0.64559,0.519752,0.532402,455,0.750833
326.333,-1.21692,599.299,183.793,-0.340046,195.97,23.775,118.353,0.790384,0.97102,1127.55,0.421409,0.516669,0.763733,0.78513,448.44,3.04329
273.012,-0.703609,343.426,444.175,-0.418171,487.534,61.9712,511.781,0.635392,3.02854,526.727,0,0.615105,0.560306,0.60986,462.334,3.69189
299.728,0.0814517,300.723,254.818,-0.700612,321.095,26.9892,91.002,2.467,0.783231,839.817,0.179045,0.186272,0,0.409846,229.807,2.57903
207.361,-1.2514,392.05,145.13,-0.232902,150.029,16.814,62.8641,0.651909,3.22039,506.165,0.234753,0.45281,0.642213,0.786857,112.657,0.892871
130.61,1.98683,485.184,170.246,1.65779,463.827,28.9926,101.062,1.20979,3.09171,360.38,0.43151,0.524509,0.743959,0.798102,160.339,2.06941
131.73,0.364051,140.556,126.659,0.217848,130.675,16.1206,166.796,1.48797,0.972213,1037.09,0.308993,0.332858,0,0.457132,118.388,1.71996
135.414,1.28834,264.227,235.963,0.363146,252.89,24.5671,507.875,2.05026,3.06873,50.9194,0,0.138868,0.463427,0.588677,214.235,2.54558
131.582,1.02515,206.994,465.091,-0.365665,498.399,43.0883,1295.14,2.0254,1.42114,87.6194,0.241868,0.517496,0.340809,0.432111,598.148,3.78943
164.772,-1.13595,283.016,148.323,-0.211338,152.435,15.4681,203.304,2.00537,1.23213,1880.62,0.0122296,0.28299,0,0.113291,275.868,3.01074
343.474,-0.480116,383.827,208.264,-0.738694,268.224,16.4793,720.277,2.71802,2.69283,543.63,0.0872917,0.199431,0.492686,0.520249,144.986,0.662162
220.375,0.432808,241.34,272.205,-0.191079,277.714,17.0628,545.429,1.36189,2.61854,52.6583,0.200657,0.264173,0.52105,0.546239,322.422,2.37048
133.279,0.495906,150.006,166.044,-0.40599,180.16,9.35665,292.739,2.41664,2.27064,153.467,0.0353366,0.153513,0,0.725399,17.7319,0.0264986
146.914,-0.0189942,146.94,285.101,-0.0114636,287.918,40.0468,527.993,0.674619,2.64416,359.277,0.125331,0.563086,0.565795,0.648871,2.20513,0.0150151
164.101,-2.35716,874.301,206.151,0.0785872,208.029,22.6867,283.374,1.96918,3.53674,1484.58,0.654667,0.687157,0.196143,0.22396,922.262,1.08365
255.306,-0.148065,258.11,182.845,0.493264,209.296,39.4519,787.177,1.27575,2.89893,1216.77,0.507128,0.553391,0.182295,0.318982,359.35,2.94276
206.006,1.32615,415.308,157.485,1.66912,432.945,12.5886,224.355,1.8411,0.459578,656.864,0.257373,0.293351,0.480003,0.516223,192.125,1.53218
174.915,0.422245,190.741,139.267,0.714746,176.917,13.7596,85.4861,0.830354,2.90105,80.6299,0.0926613,0.296611,0.51645,0.607609,219.3,3.078
144.018,-0.323789,151.633,494.355,1.61305,1291.97,77.9621,683.892,3.01047,3.65154,484.22,0.186366,0.340858,0,0.186896,211.616,2.49169
415.183,-0.113913,417.88,541.656,-0.116367,547.24,45.7045,468.54,1.51489,0.493521,1343.29,0.208326,0.500812,0.241688,0.41048,1117.58,1.40098
150.658,-0.804802,202.141,313.152,0.616455,375.174,21.4255,600.84,2.73536,1.71001,132.023,0.0949961,0.428171,0.481324,0.684734,139.92,1.75943
154.085,-1.94164,548.052,129.667,-1.33391,266.14,39.5897,80.4631,0.778506,2.58053,769.283,0.558335,0.579194,0.342198,0.492347,121.963,1.35294
173.615,-1.61741,454.736,175.461,-0.481808,200.541,41.3917,239.322,2.53916,1.20876,824.193,0.160939,0.519835,0.41629,0.465735,244.431,1.95986
158.791,0.888859,225.76,408.757,-1.00014,631.096,18.9806,1919.42,1.36809,3.37053,210.04,0.250826,0.361734,0.508566,0.54706,483.953,2.48292
246.497,0.157922,249.577,177.683,-0.203714,181.885,13.5148,94.2588,0.560126,0.580667,186.089,0.0618758,0.367925,0.542423,0.687107,147.905,1.68431
229.316,-1.00574,355.404,381.387,-0.567169,445.689,33.9854,105.551,0.814319,0.439298,996.958,0.100425,0.13569,0.535026,0.756768,264.685,3.14145
133.51,1.43564,296.41,382.521,1.2782,743.631,74.0877,465.252,1.28568,0.208847,1602.78,0.127915,0.511357,0.397792,0.498743,184.36,3.27226
131.374,0.233281,134.965,148.914,1.49629,349.58,17.7158,102.076,0.613348,2.97432,1626.76,0.248675,0.318044,0.4659,0.594663,118.025,1.79485
421.44,1.47773,971.661,292.067,0.910844,424.052,43.3247,257.042,1.1164,0.572974,2318.36,0.409012,0.448213,0.666618,0.688977,484.779,3.18246
113.489,2.08583,463.916,219.263,0.583355,258.164,16.4291,260.747,2.98197,1.60671,1073.92,0.188647,0.384116,0.00647501,0.483789,328.031,2.72282
160.387,0.0263515,160.443,109.553,0.861239,153.671,16.7276,63.541,1.25702,2.92284,806.243,0.0122698,0.420242,0,0.460767,304.388,2.98625
199.531,-0.517676,226.869,272.302,-0.695177,345.651,57.7514,472.699,2.09689,0.204432,285.224,0.385484,0.544206,0.546704,0.76262,262.456,1.95278
216.579,-0.464595,240.377,146.617,1.48926,342.282,22.0908,85.4231,1.01578,1.95654,65.3502,0.580115,0.724444,0.113597,0.836278,178.547,0.331676
104.837,-1.62444,276.382,148.975,0.438443,164.161,14.4374,165.546,0.630716,3.62521,54.9794,0.570133,0.609207,0.194422,0.292666,235.96,2.73228
133.568,0.0413762,133.682,142.888,1.20743,261.118,20.26,187.234,1.37312,2.06905,151.865,0,0.266355,0.420751,0.450712,172.102,3.11015
501.854,-0.410464,544.728,598.006,-1.45554,1351.68,20.9123,1257.3,2.53706,1.22057,804.482,0.0299801,0.229947,0,0.316002,770.72,1.78522
215.241,-2.28033,1063.52,323.817,-0.471784,369.365,80.3122,540.364,3.07497,1.80858,1793.28,0.408024,0.462555,0.108363,0.332007,178.359,0.852682
174.569,-0.752401,226.357,58.6986,-0.832767,80.7085,8.53306,44.1503,0.840226,2.35351,760.689,0.155025,0.30614,0,0.458939,219.503,2.81856
224.987,-1.03812,357.509,216.38,-0.606034,258.79,27.2926,329.739,3.2664,0.563994,670.767,0.554089,0.742129,0.580341,0.863887,398.814,2.77085
126.686,-1.4912,295.657,72.2045,1.69583,203.528,6.58347,118.17,1.92692,0.631451,250.724,0.162807,0.33031,0.285889,0.439719,178.407,3.04264
142.641,1.36104,296.453,244.51,-0.169833,250.805,37.1078,292.051,2.24513,1.5751,1096.78,0.256459,0.305593,0.198079,0.377217,233.196,3.1184
162.236,-1.17829,288.506,145.117,0.38131,156.822,17.9163,119.332,0.959805,2.62825,351.592,0.29078,0.405194,0.043792,0.360769,180.949,0.882871
153.936,0.501642,173.715,198.314,0.660237,244.431,25.1728,172.571,1.00232,0.324159,779.063,0.355585,0.402366,0.0794496,0.434812,81.4999,1.13844
216.211,0.825887,294.236,133.705,0.567232,157.885,25.5885,192.506,1.18945,1.98476,553.463,0.429048,0.589732,0,0.491243,204.494,2.86896
278.003,0.492111,312.35,234.601,1.17402,419.324,54.8259,270.626,1.68612,0.686719,1229.04,0,0.198341,0.542514,0.61147,196.183,2.53558
145.556,0.550913,168.209,209.007,-0.0713748,210.106,15.4098,540.517,2.42262,3.06655,189.539,0,0.697084,0.228164,0.735809,533.351,3.00219
275.693,0.457651,305.072,876.426,-0.516753,1021.5,226.492,984.127,2.29045,0.974831,1436.96,0.237254,0.399551,0.655619,0.670429,864.598,1.32823
150.555,-0.189424,153.264,239.865,1.65417,650.456,23.5437,485.57,2.95633,3.18095,622.252,0.271056,0.309321,0,0.769118,163.818,2.11225
260.745,0.356973,277.535,212.768,-0.658811,261.777,24.4164,267.846,1.59033,3.16381,84.3842,0.0282611,0.338156,0.0191868,0.372422,234.851,2.38075
120.056,1.89703,409.158,205.165,0.999549,316.816,14.6297,224.263,1.99272,0.995044,587.492,0.393213,0.745174,0.26876,0.720534,165.868,1.79597
118.714,-0.138273,119.85,144.097,-1.14943,250.797,16.6979,129.767,2.75532,1.10121,338.609,0,0.190331,0.288396,0.435635,86.0999,1.46049
198.344,-1.68719,554.303,96.5816,0.154893,98.8145,14.5159,105.668,1.04243,3.43323,250.553,0.220919,0.301677,0.378819,0.624738,151.596,1.75057
183.148,0.426642,200.071,134.674,1.52465,324.937,24.9872,85.1583,3.05391,1.09824,845.11,0.568065,0.586886,0.184314,0.653627,150.658,2.75974
173.953,0.397148,187.852,489.218,-0.0879774,494.984,61.7834,958.303,0.438183,1.86438,1015.83,0.345791,0.415222,0,0.295456,238.312,2.84036
166.072,0.291332,173.17,521.792,0.43879,573.402,25.5014,903.528,2.96801,0.582385,641.037,0.372038,0.373257,0.0378966,0.41209,159.775,2.78877
171.087,0.690344,213.5,188.214,-0.645516,229.375,16.1089,165.12,2.20046,3.36212,443.39,0.495855,0.833108,0.694986,0.698008,159.685,2.56311
168.727,0.464381,187.25,131.253,0.801626,176.802,19.4251,122.874,1.16758,0.710136,361.527,0.234367,0.398926,0.254991,0.515629,223.864,2.6109
214.745,0.257364,221.897,551.86,0.968038,835.995,88.7852,977.563,2.74726,1.14585,886.303,0.191131,0.686671,0.717966,0.834076,378.018,1.36131
145.716,-0.557075,168.917,125.443,0.889244,179.222,17.1873,266.377,1.66408,1.45239,324.377,0.0396968,0.572116,0.114678,0.274009,147.327,2.62762
326.318,-1.04946,523.125,553.69,0.872469,780.378,59.099,300.491,1.59594,1.92193,444.794,0.0571336,0.35023,0.273973,0.671568,267.189,2.0978
260.736,-0.0240998,260.812,133.608,1.21659,245.713,14.2901,78.3997,0.684942,3.19597,61.3089,0.212371,0.432046,0.605402,0.625851,246.926,2.29743
389.375,0.369982,416.33,413.122,0.109286,416.144,21.4429,608.691,2.57054,0.652528,243.068,0,0.0923311,0.548769,0.681418,512.362,1.3281
178.259,-1.26368,340.566,355.296,-1.03394,566.368,63.9884,608.176,2.68994,0.353961,376.871,0.219857,0.240377,0.184784,0.245592,251.695,2.23425
491.575,-0.82628,669.151,330.185,0.943415,494.792,79.5893,552.918,2.20871,1.82278,1640.67,0.197835,0.28854,0.489954,0.661971,563.516,3.12341
180.329,-0.948906,267.793,252.465,-0.703829,317.723,7.99187,91.4802,0.821486,0.270719,172.403,0.016964,0.028973,0,0,137.611,2.35128
219.111,0.806952,294.407,204.66,1.3981,441.248,39.6607,406.385,2.10901,2.6719,1285.59,0.383469,0.393025,0,0.546001,166.343,1.94985
235.684,-1.98598,874.788,254.798,0.00500826,256.936,33.0554,88.5979,0.978928,1.99398,1651.58,0.355112,0.60543,0.137533,0.692748,719.902,1.98682
188.882,-1.00681,292.979,167.625,-1.16195,294.546,16.1927,265.273,2.35785,0.46761,239.354,0.300858,0.602645,0.486547,0.72409,541.666,2.78477
135.294,-1.41481,294.852,337.979,-0.273736,359.53,79.095,500.785,0.280607,3.12283,303.429,0.126071,0.332876,0.445931,0.519602,29.1137,0.0207396
145.294,-1.75044,430.858,177.321,-1.89412,602.689,7.50202,82.1867,2.51279,3.03479,1374.97,0.0325959,0.427942,0.743727,0.853637,312.786,2.64286
69.026,-2.15977,303.179,169.463,-0.694284,213.667,26.854,262.56,1.73759,1.47164,1544.64,0.224605,0.331481,0.520094,0.545831,68.686,1.28939
143.562,-1.19677,259.242,551.291,-1.63875,1473.3,40.1901,2843.19,0.480411,2.93552,327.577,0.34847,0.386045,0.551374,0.563462,129.721,2.07834
345.404,0.870209,484.649,379.788,1.03657,603.613,32.0143,461.043,2.48352,2.97878,121.936,0.418993,0.566638,0.53838,0.759054,450.055,2.30201
363.922,1.2821,706.306,239.35,0.409246,260.166,15.9937,89.5746,0.510294,3.11749,1218.62,0.296273,0.453755,0.274797,0.302741,129.69,1.19871
155.512,-2.40042,864.531,123.639,1.35638,256.865,22.0672,493.135,1.67786,0.617039,1503.86,0.1298,0.202057,0.337825,0.517392,148.838,1.55555
165.03,-1.92967,580.283,167.312,0.187829,170.676,11.7409,261.183,1.32201,2.63441,637.189,0.357768,0.411006,0.29267,0.423711,180.411,2.14046
439.357,0.948697,652.355,487.012,0.486093,547.183,40.3845,442.989,2.77653,3.06972,169.082,0.376933,0.584035,0.50964,0.525283,333.824,2.3372
154.732,1.45922,350.857,411.653,1.29443,809.798,61.6282,296.391,1.30198,2.80686,581.838,0.494985,0.611951,0.284174,0.78238,59.1904,0.510299
184.261,1.69348,517.979,145.445,-1.41592,317.529,12.4066,73.5008,0.788254,4.41041,351.359,0.65057,0.671531,0.254269,0.79475,342.589,3.59553
149.376,-1.36842,312.467,183.884,-0.476769,205.626,13.5091,76.3459,0.643292,1.10133,1032.87,0.137016,0.493733,0.352177,0.591533,1044.81,2.69406
150.666,-0.191499,153.437,151.014,-0.471754,168.472,10.6846,304.048,3.13355,2.02957,109.723,0.234782,0.466001,0.271429,0.714462,213.201,0.603879
453.818,1.39326,970.31,476.965,0.935251,701.963,32.272,845.247,2.8731,0.641782,3472.46,0.428322,0.501122,0.187549,0.366465,1227.5,0.660207
415.007,1.54173,1014,337.07,1.20868,615.262,24.9169,393.758,1.90409,0.34418,2548.45,0.224409,0.29513,0,0.536139,189.907,1.91679
163.992,-0.0766194,164.473,224.057,-1.00265,346.737,14.4485,432.183,2.77226,1.38003,135.61,0.213328,0.302606,0.479012,0.554548,166,2.49562
258.831,0.169861,262.574,317.22,0.469628,353.236,16.5236,204.8,1.13946,2.98098,239.31,0,0.217205,0.33033,0.351673,133.723,1.33201
163.952,0.419616,178.599,314.799,-0.708199,397.949,26.0237,432.997,2.88624,1.47767,637.283,0,0.176352,0.365723,0.552448,37.1032,0.0293668
204.795,-0.401184,221.498,337.502,0.897342,489.216,79.2665,328.866,0.700151,3.25052,1026.86,0.0857315,0.323515,0.429798,0.47793,326.842,3.46676
189.346,1.81974,599.496,153.513,-0.79202,207.228,35.1071,87.5891,0.80366,3.91046,978.603,0.342115,0.535824,0.357886,0.445988,124.638,1.47241
246.335,-0.879095,347.81,148.926,-1.70866,425.708,30.1697,719.161,2.1803,1.37176,491.071,0.048767,0.421756,0,0.407154,178.129,1.7214
138.546,-0.964036,208.069,165.585,0.823144,228.787,41.8741,363.117,4.10149,3.57266,90.5206,0.202808,0.367105,0,0.541808,91.0777,1.13931
154.73,-1.79505,478.569,92.4406,-0.780088,123.48,18.9113,447.633,0.360327,1.08797,333.781,0.111029,0.307688,0.433548,0.557788,424.665,2.15171
147.932,-1.25111,279.622,200.701,1.01308,315.42,40.5053,338.984,2.85879,3.39015,84.4057,0.388116,0.579168,0.513492,0.679226,257.75,2.70051
150.014,-0.0939969,150.678,681.482,1.22113,1257.14,54.8861,1109.17,2.84556,1.32855,819.237,0.212634,0.55882,0.251862,0.288756,66.7397,0.55923
132.279,1.91306,457.778,487.818,0.219066,502.221,51.5343,959.926,0.13214,2.83089,643.064,0.184604,0.378046,0.510196,0.541178,474.74,3.16316
151.342,-1.59176,387.129,143.766,-0.889685,204.945,13.2223,303.663,3.18313,2.98258,503.289,0.416489,0.525407,0.227948,0.237588,248.503,2.31842
180.099,-1.0109,280.23,262.311,-1.54316,642.048,19.4114,253.125,2.21781,0.659512,1176.12,0,0.322205,0.239526,0.692859,182.483,1.89112
171.952,0.459773,190.449,595.888,0.313903,631.155,84.3865,1149.37,0.404623,1.4497,501.135,0.345886,0.347642,0.720554,0.783297,145.763,1.41734
227.942,-0.186941,231.936,189.876,-0.304082,203.225,42.5449,841.591,3.43454,0.450016,115.818,0.226509,0.353816,0.253563,0.499118,564.699,0.926321
164.587,-1.62713,434.979,175.047,-0.0157919,177.615,29.9696,167.923,1.54323,1.72655,464.794,0.0497146,0.372319,0,0.647759,342.053,3.41645
389.776,-0.148451,394.079,1086.99,-0.1701,1107.28,99.9953,765.978,1.12989,2.79562,689.619,0.246084,0.246114,0.608234,0.683368,109.251,0.43701
134.22,-2.22991,631.273,171.851,-1.37741,363.166,24.5933,74.1429,0.597302,3.22601,1797.3,0.156048,0.37654,0.0241814,0.576885,138.477,1.68403
204.296,-1.75881,610.62,178.171,-1.20186,323.715,19.8456,135.921,1.84563,2.9434,867.457,0.544427,0.69954,0.626805,0.906435,156.24,1.69674
238.429,-1.59794,613.378,689.303,-0.79219,920.894,83.0087,1949.42,1.81366,1.22496,534.344,0.215485,0.507612,0.590583,0.825095,1531.42,3.60203
210.631,0.513954,239.068,201.106,0.886119,285.545,10.1374,349.843,2.01303,0.4989,446.654,0,0.411995,0.450073,0.450849,110.289,2.27456
126.358,1.04505,201.871,188.639,0.127986,190.646,13.228,581.805,3.22704,2.92585,547.977,0,0.164902,0.258917,0.668778,99.9522,1.33497
125.543,-0.893379,179.064,178.447,-1.04714,287.452,32.9824,181.216,2.3213,2.73895,114.964,0.0966059,0.440697,0.145783,0.54983,140.145,0.875043
245.744,-0.862208,342.888,397.987,-0.287696,415.811,32.0831,120.335,0.881628,3.15841,418.999,0.373356,0.699902,0.43055,0.516882,242.866,1.45678
140.893,-0.329841,148.627,111.133,0.738823,144.081,18.644,238.385,2.36412,2.94909,420.306,0.266182,0.534839,0.570543,0.703718,143.695,1.87868
132.773,1.2819,257.645,134.441,-0.201237,137.383,7.61462,85.0564,0.882602,3.10187,256.501,0.272004,0.602712,0.0477707,0.407032,242.531,1.66713
177.507,0.744459,229.01,196.284,0.252253,205.94,37.1437,176.929,1.73801,2.80852,138.274,0.177088,0.184015,0.0359459,0.568096,185.302,1.55796
237.176,-0.796043,316.376,178.622,-0.405529,194.389,18.4437,165.986,1.4221,0.607019,733.459,0.155224,0.585046,0.188619,0.615447,450.517,3.71197
167.891,0.418736,182.826,182.032,-0.448593,202.946,30.3965,598.763,2.7489,2.3348,338.844,0.139635,0.37029,0.499645,0.664807,390.37,2.67653
253.468,-0.598634,300.258,166.933,-0.819276,227.613,25.6666,114.104,0.650206,2.92725,366.723,0.114596,0.2291,0,0.785716,20.2348,0.0071867
128.604,1.51627,307.025,307.805,0.997667,475.783,39.6855,581.301,2.93644,0.689568,1877.37,0.245043,0.270145,0.435231,0.684427,235.425,2.39705
196.791,0.441392,216.274,359.41,1.28666,705.346,84.3336,350.725,0.985233,2.74276,872.83,0,0.164988,0.443145,0.625458,230.456,2.25741
