ptl,etal,energyl,ptj,etaj,energyj,massj,mjj,rjj,rjl,met,n21_1,n21_2,n32_1,n32_2,infl,drfl
215.813,-1.43867,480.433,370.523,-1.69207,1041.83,57.7962,572.017,3.25979,0.281097,956.621,0.2316,0.60764,0.537504,0.715075,256.133,1.44281
503.808,0.274259,522.875,432.364,1.76726,1303.18,37.865,198.625,2.45087,3.37247,2072.35,0.514115,0.53828,0.270096,0.477302,412.246,2.06215
156.31,-0.349182,165.936,252.864,-0.715054,321.237,24.3865,448.929,2.53536,0.531286,90.6326,0.179875,0.456661,0.608616,0.710181,117,1.94959
413.586,-0.0535636,414.18,295.996,1.50577,703.318,68.7507,1465.5,1.6684,2.88712,726.441,0.482894,0.627271,0.456269,0.692459,884.813,1.88829
127.218,-0.890985,181.145,138.579,-0.882431,197.043,18.9771,99.5188,0.701631,2.86846,1381.71,0.228716,0.531905,0.580114,0.586729,300.782,3.33141
171.135,1.63761,456.702,83.8316,0.0858207,85.3167,14.1178,83.9295,1.00149,1.60886,1523.38,0,0.329078,0.580167,0.583747,1534.45,3.67009
154.54,-0.215054,158.127,358.952,-0.405941,395.452,71.4913,342.628,2.68933,0.212978,343.563,0.0873722,0.297414,0.361882,0.633908,185.366,2.39365
371.798,0.621215,445.875,641.655,0.702643,811.39,87.3481,912.298,1.30865,2.38219,1592.58,0.196578,0.662837,0.630282,0.749866,658.367,2.88315
207.038,1.13355,354.921,280.09,-0.692945,351.295,29.3112,491.191,2.20338,2.19018,1504.66,0.16371,0.165884,0.45668,0.530888,213.83,3.26068
271.664,-1.36859,568.357,376.462,-1.89622,1282.25,25.0748,511.094,1.58003,3.06382,1770.81,0.495229,0.583488,0.231132,0.490208,196.743,1.11971
129.828,-1.06482,210.653,468.935,-0.55124,542.446,21.8944,787.926,1.1557,2.76368,1399.44,0.247913,0.32042,0.401083,0.610484,156.83,2.35389
294.917,-1.01858,461.598,376.336,-1.37962,795.815,35.455,313.923,0.708194,3.13682,1152.39,0.418314,0.728022,0.381903,0.653283,88.1488,0.589077
134.887,-0.489592,151.378,199.304,-1.44647,447.044,15.114,508.579,3.29587,1.27951,561.249,0,0.190735,0.472127,0.496164,508.837,1.76111
214.555,-1.36074,445.798,257.655,-1.35101,531.317,23.2443,916.711,1.99362,3.02504,554.758,0.200276,0.81502,0.704706,0.750561,872.604,2.13059
222.777,0.569916,259.946,209.526,-0.706265,264.491,16.2582,75.0147,2.71791,3.14876,363.276,0.0886684,0.537062,0.701049,0.720014,288.246,3.11347
174.792,-0.752504,226.661,167.072,0.97775,254.412,21.52,112.396,0.693308,3.16652,385.77,0.255346,0.324959,0.50921,0.604135,164.264,1.98465
143.613,1.89258,487.364,216.098,1.06659,351.57,17.7977,375.12,2.14853,3.01642,1303.25,0.129973,0.462699,0,0.515225,131.516,1.26637
150.6,-0.782943,199.166,132.272,0.315356,140.929,23.807,142.574,1.73952,1.13089,440.836,0.344156,0.438386,0.356373,0.40752,190.645,2.15888
216.869,0.10436,218.051,969.27,-0.729843,1239.69,38.6752,1845.41,3.02054,2.30907,544.11,0,0.311096,0.503296,0.715051,152.452,2.65882
122.98,-1.10323,205.726,124.21,0.0473153,124.765,10.1696,88.0152,0.953123,1.30636,150.301,0.136258,0.44511,0.506732,0.604136,231.224,2.09993
112.24,1.06996,182.856,220.123,1.41378,479.575,16.7136,227.525,2.5059,0.471181,172.223,0.197618,0.515002,0.325741,0.484563,134.081,2.10127
165.729,0.0528728,165.96,179.673,1.18388,321.164,10.3651,384.499,2.76873,1.4729,574.063,0.348227,0.348538,0.423866,0.601104,111.427,1.53591
215.088,-0.686357,267.771,435.573,-0.16381,444.333,50.7065,534.191,1.58646,2.65935,322.853,0.220047,0.415268,0.421053,0.585899,420.732,3.17798
178.788,0.772813,234.888,145.777,1.61709,381.863,10.8202,283.335,0.520518,2.14319,1563.1,0,0.163912,0.336444,0.619279,289.103,3.20266
310.314,-0.680211,384.914,263.058,-1.23953,493.849,38.0593,232.319,1.15486,2.84794,1053.53,0.139481,0.686724,0.560072,0.913938,391.761,0.71918
333.701,0.951841,496.631,423.99,1.75226,1260.63,54.2447,800.516,2.487,0.860274,2616.89,0.0902015,0.247601,0.393222,0.398205,522.888,2.17721
191.843,-0.613063,229.038,536.802,-1.888,1815.34,76.5039,268.612,0.646127,1.28662,3011.89,0.305519,0.311479,0.708185,0.730601,336.888,2.09373
189.721,-1.84616,615.956,226.449,0.180898,232.92,35.7236,114.277,0.646572,3.72223,1253.33,0.18394,0.612647,0.715582,0.72983,194.085,2.44198
183.348,-1.38607,389.539,392.951,-0.463759,437.518,36.7662,1307.66,3.54739,2.72344,1523.1,0,0.425696,0.56135,0.574039,217.188,0.362281
151.699,-0.493932,170.583,278.225,-0.503308,319.608,58.4616,188.37,0.736924,0.202977,2094.53,0.129309,0.206265,0.180567,0.292597,127.458,2.09923
153.636,-1.24461,288.806,329.885,-1.45409,745.51,37.1036,363.234,2.85889,2.90308,1179.05,0.118459,0.379595,0.622015,0.812233,104.621,1.16067
873.299,0.89414,1246.28,1110.4,0.797069,1489.9,151.231,307.443,0.57664,3.07174,1230.72,0.36961,0.449428,0.294946,0.36119,536.67,2.45307
273.698,0.43391,299.87,336.037,1.50084,795.313,81.7651,254.208,2.09374,1.06703,1238.86,0.207343,0.625849,0.390632,0.529307,150.171,1.31439
165.175,-0.141319,166.827,369.542,-0.382582,397.617,23.5722,717.641,1.10282,2.63082,2802.97,0.251288,0.584008,0.176503,0.403554,73.3314,2.12478
172.156,0.176561,174.847,231.062,1.14228,399.666,24.235,325.044,2.93247,1.13821,198.507,0.271143,0.3094,0.224168,0.479392,239.348,2.32907
131.709,1.18186,234.914,231.757,0.676984,288.212,27.217,285.929,1.08817,1.92448,757.404,0.189725,0.619243,0.680118,0.682077,228.587,2.06306
143.725,0.815729,194.254,196.607,-0.460221,218.397,16.1567,126.141,1.1749,1.27934,360.092,0,0.422435,0.0534787,0.351897,129.395,1.57932
133.751,-0.18169,135.965,84.0949,-1.57441,212.131,13.3545,70.8346,1.31035,1.41666,1213.12,0.337308,0.468512,0.562665,0.657861,143.101,2.39844
122.435,-0.397933,132.257,214.977,-1.61316,562.085,37.032,542.533,2.09206,3.12348,510.819,0.0561322,0.185252,0.078188,0.431654,115.175,1.68007
162.176,-0.121947,163.383,136.69,-1.84353,442.945,15.3826,852.677,1.88334,3.36524,135.827,0.408675,0.470686,0.469226,0.551171,139.701,2.00782
256.099,-1.61622,670.045,187.903,-1.18093,335.368,18.085,133.622,0.777386,2.75174,1322.11,0.113454,0.491904,0.536863,0.698385,62.5026,0.535419
133.617,-2.36881,720.081,179.005,-1.19265,322.478,14.8027,564.258,3.78216,3.21681,2120.65,0.080817,0.223319,0.196286,0.518086,184.858,1.79914
285.978,-1.67665,791.391,263.545,-0.753489,342.547,19.948,160.658,0.682809,0.94746,1016,0.176277,0.233132,0.280786,0.392381,137.363,1.40503
179.567,-1.28969,350.785,334.085,0.261282,347.016,31.8155,807.28,2.56403,2.088,2565.13,0.218611,0.290894,0.495052,0.540346,100.955,1.11192
346.652,0.394283,373.948,350.403,-2.16798,1553.12,72.6164,463.558,2.2811,3.69367,2066.68,0.0294228,0.34785,0.112196,0.157175,412.526,2.77805
277.582,-0.647089,337.753,337.913,-0.00809532,345.682,72.8239,139.581,0.971502,3.08446,265.093,0.3309,0.365561,0.284194,0.300912,190.399,2.2592
116.997,0.643941,142.104,192.058,-0.155066,195.403,20.0548,123.364,2.40365,3.1595,537.227,0.113095,0.269381,0.122729,0.541623,222.895,2.48847
135.999,-0.598199,161.067,232.322,-1.79834,721.132,21.975,349.844,0.578556,3.09663,1547.09,0.448256,0.524675,0.587967,0.640648,89.3651,1.11177
340.515,0.189015,346.616,278.358,-0.367537,300.774,45.1099,453.78,2.45849,0.634316,599.357,0.645506,0.728454,0.551242,0.74158,722.405,3.42059
288.267,0.759516,375.488,451.197,-0.062951,456.44,62.8539,358.676,1.62674,0.82405,277.688,0.248271,0.398285,0.511356,0.600843,142.565,1.23458
142.284,1.34554,291.728,155.516,0.590075,184.124,16.4781,131.127,0.895338,2.78884,170.6,0.0274539,0.197758,0,0.254307,340.942,1.32451
477.196,0.267561,494.379,305.678,0.175133,310.875,17.584,222.975,0.867436,2.95832,392.021,0.0963343,0.700523,0.295867,0.535386,323.037,2.69186
193.301,-1.01715,302.218,629.464,0.600043,748.529,58.6833,1043.5,2.83988,1.61746,527.429,0.284821,0.542295,0.493694,0.557833,400.707,2.70336
190.328,-0.423174,207.626,183.358,1.04315,292.588,7.13404,236.509,1.67842,1.63333,269.663,0.267481,0.311909,0.239718,0.34937,156.385,1.89282
149.085,1.00301,230.58,212.664,0.910138,308.34,28.771,378.397,2.25902,0.775974,228.298,0.344017,0.653128,0.265997,0.549855,118.754,1.53659
175.789,1.08807,290.528,186.399,-0.0485512,187.938,22.2289,94.6925,0.512942,2.98119,811.515,0.188235,0.604612,0.587194,0.686228,105.824,1.29648
113.44,0.807129,152.441,223.976,-0.16,227.427,16.2084,143.08,0.780968,1.06376,1506.28,0.0737689,0.143665,0,0.35566,90.1997,1.50686
130.697,0.375203,140.005,314.176,-1.06213,509.569,29.9083,438.001,2.38092,1.44396,242.384,0,0.613654,0.232536,0.771453,9.42617,0.0091788
174.938,-0.270353,181.37,201.365,-1.02313,316.779,17.7989,232.693,3.09106,0.760846,423.596,0.398185,0.433596,0.428157,0.741969,97.5851,0.865615
157.392,-0.00418975,157.393,202.456,-0.464141,228.327,40.7701,166.655,2.23917,0.474007,161.596,0.246666,0.429412,0.437811,0.599338,137.169,1.8253
151.037,2.09534,623.121,252.439,0.732549,323.807,18.8945,369.654,0.305742,2.92618,922.798,0.253246,0.349052,0.574637,0.656314,318.301,2.92678
179.342,0.131249,180.889,217.069,1.24034,407.031,19.1996,226.931,2.23442,2.84283,577.45,0.389158,0.74191,0.559164,0.569571,209.777,1.65706
159.854,-1.14184,275.889,343.852,-0.702212,441.589,90.7204,310.153,2.62744,0.503312,1116.51,0.0785177,0.242622,0,0.36524,190.975,0.862559
244.119,0.163503,247.389,1106.71,0.0164754,1109.4,75.0061,1429.17,3.09874,2.85972,767.574,0.106563,0.227871,0.265659,0.654313,133.276,1.68897
187.459,1.26909,359.799,261,0.575404,309.09,47.5378,385.563,2.15492,2.70701,1106.23,0.19638,0.650656,0.385427,0.696804,193.208,2.24168
279.509,2.25664,1349.42,158.83,0.496428,179.793,18.8161,92.3899,0.525942,3.38441,966.377,0.139005,0.231061,0.684625,0.719858,571.99,3.39046
255.346,0.535957,292.907,473.895,0.0953098,476.931,28.9953,311.238,0.933302,2.72094,244.413,0.421796,0.473987,0.313205,0.379863,86.3141,0.927601
160.932,-0.405675,174.357,352.481,-0.933059,520.715,58.8825,243.665,2.1515,3.14673,894.237,0.377016,0.584864,0.355873,0.808503,65.5578,0.979113
337.344,-1.07773,552.972,431.384,0.659496,530.387,42.9446,366.435,2.3716,1.74695,720.787,0.0176506,0.27411,0,0.300383,190.947,2.1667
206.192,0.290592,214.96,285.66,-0.339703,303.176,23.0135,538.962,0.914681,2.72225,755.085,0.0909252,0.368725,0.512706,0.591931,138.647,1.27499
188.998,0.556375,219.012,185.588,0.48648,208.954,20.0913,244.037,2.17463,2.76286,275.923,0.00642331,0.250299,0,0.405843,197.676,1.19206
127.236,0.986108,194.277,195.003,0.71953,248.781,23.1945,330.145,2.98523,0.524992,888.375,0.135686,0.751469,0.730329,0.861992,303.889,2.74823
116.735,-0.8148,157.677,266.724,1.07875,441.098,55.737,557.666,2.64018,3.33727,1470.56,0.250775,0.382059,0.463695,0.504507,319.413,2.41963
159.955,-0.996269,246.123,210.628,-1.43228,468.012,40.8398,229.455,2.41792,3.12508,757.795,0.351353,0.482087,0.116042,0.457019,211.232,3.10244
271.724,0.316561,285.453,486.617,0.357784,520.199,46.7214,432.903,2.47775,0.351514,274.04,0.344005,0.572453,0.501504,0.50359,209.83,2.0017
137.026,0.459223,151.73,113.159,1.83725,364.594,14.8866,61.8154,0.662285,2.7051,1523.54,0.202195,0.518167,0.600299,0.739176,281.035,3.24302
147.833,1.32085,296.664,204.109,-1.57237,515.654,53.3647,156.497,2.05892,2.90197,196.915,0.335262,0.418895,0.137723,0.288765,413.042,0.868159
193.4,0.776036,254.618,389.856,-0.695126,488.628,26.6625,377.291,3.35064,1.68828,805.016,0.100224,0.216544,0.0258853,0.682359,163.085,0.882326
138.186,0.543087,159.07,130.977,-0.556953,152.243,11.3134,135.441,1.75137,1.16445,227.625,0.398585,0.721956,0.776622,0.892562,378.868,3.31228
162.998,2.03304,633.101,223.146,-0.0743951,224.641,19.8268,356.402,1.24657,3.35037,257.711,0.0475762,0.577171,0.218174,0.569525,227.898,1.60569
107.16,0.167135,108.66,246.375,-0.84952,341.598,24.0081,648.726,1.8535,3.1219,60.7504,0.364879,0.663019,0.201138,0.31891,127.563,0.866624
196.915,-0.750941,255.095,126.19,0.937346,187.345,23.9701,84.8711,0.630297,3.1582,171.61,0.114445,0.229492,0.444447,0.805774,686.343,2.06277
159.228,-0.681665,197.676,152.481,1.62111,402.494,37.4065,426.467,2.5458,3.76898,1310.16,0.555334,0.629194,0.541758,0.653989,613.907,0.609129
155.957,0.815674,210.779,230.009,0.106864,231.543,10.067,265.549,2.62894,0.849002,28.3194,0.138425,0.336649,0.15593,0.196698,107.748,1.14385
123.63,-0.556652,143.284,290.51,-0.785397,391.274,70.8155,481.537,2.79633,0.644995,471.197,0,0.184835,0.617154,0.902451,11.9761,0.0264879
127.14,1.12626,216.668,341.345,1.02715,538.67,30.4112,640.086,0.938808,2.87336,1464.16,0.181262,0.382278,0.598565,0.606102,749.784,2.32459
293.526,-0.235662,301.715,312.898,-1.04638,501.922,38.9618,315.689,0.323357,3.13574,118.082,0.236502,0.494315,0.301867,0.536052,168.287,1.89743
328.696,-0.859218,457.677,613.853,-1.41302,1335.92,25.7325,595.019,2.34004,0.554412,1752.46,0.271618,0.399652,0.297751,0.45735,167.083,1.44703
238.411,-0.793219,317.431,186.366,0.735212,239.601,16.3167,278.796,1.89031,2.56509,1370.64,0,0.041121,0.0637689,0.224306,201,1.70091
140.279,-1.16064,245.856,360.829,-1.23985,676.126,27.5384,332.372,0.873868,2.43218,739.924,0.391994,0.490875,0.271497,0.327769,161.19,1.58259
224.528,0.866074,314.133,164.355,0.550038,191.827,27.4702,439.286,2.3956,2.18926,518.931,0.243106,0.265411,0.233922,0.592097,116.704,1.26514
143.681,-1.73862,421.365,142.209,-1.19209,256.099,12.3371,198.536,3.59212,0.560618,93.0176,0.380221,0.408313,0.546288,0.909262,298.474,0.56337
171.978,-1.9696,628.35,169.232,-0.682641,210.451,9.88845,358.555,2.2157,1.34028,605.804,0.260222,0.272334,0.324987,0.394547,246.673,2.46738
200.658,1.01076,312.187,340.811,-1.29033,668.081,50.8229,332.015,1.92046,3.69335,1247.21,0.437057,0.580522,0.20619,0.654179,756.016,3.48558
331.406,0.405462,359.023,597.669,-0.648275,733.837,94.571,332.828,0.515095,2.91242,1922.33,0.0189291,0.167254,0.0735311,0.217671,271.417,2.73736
283.083,-0.616299,338.567,176.545,-0.617032,211.561,11.7846,451.361,2.58316,2.20049,1146.2,0.049141,0.146399,0.450514,0.608744,315.852,2.20141
150.848,0.706189,190.052,142.509,0.912203,206.378,12.0193,244.304,2.17034,0.452444,1369.17,0.27451,0.505712,0.367492,0.528031,324.219,3.0957
225.899,-0.332928,238.534,292.09,0.132081,295.699,24.9874,342.78,1.47385,3.04591,466.799,0.253669,0.51193,0.397296,0.445924,158.718,2.03299
130.157,0.219181,133.296,299.88,-0.0248788,301.445,29.7578,553.435,0.603788,1.39448,370.133,0.69309,0.746369,0.66094,0.81306,319.223,2.15835
138.493,1.38573,294.15,585.634,-0.202191,603.649,84.9207,834.459,2.66793,1.60618,1101.39,0.114211,0.576142,0.562931,0.663058,591.967,1.32749
465.68,-0.0297827,465.887,696.587,0.252181,738.635,169.796,654.721,3.1105,0.284011,192.51,0.0223799,0.316535,0.283937,0.547587,263.076,1.70669
127.493,-1.62346,335.807,136.365,-0.635346,165.523,15.1753,90.1262,2.00855,3.08016,935.118,0.326479,0.537438,0,0.580983,138.081,2.26337
779.32,0.623817,935.937,316.303,-1.03337,501.13,19.2105,617.953,1.73814,3.55131,2365.69,0.208298,0.327289,0.452811,0.630954,363.958,2.25652
355.963,-1.25915,677.452,425.15,0.819029,577.513,43.1571,765.968,3.00787,3.42186,1070.35,0,0.496393,0.662114,0.795687,101.091,0.917422
142.192,0.663797,174.685,251.451,0.965556,378.313,13.8728,484.196,2.56433,2.5794,80.3037,0.232719,0.307786,0.21194,0.746137,131.798,2.54757
154.566,0.143553,156.161,384.231,-0.317876,406.379,45.649,417.268,2.87896,0.587735,696.933,0.59009,0.597934,0.369809,0.432936,206.449,2.44992
151.566,1.10409,253.721,68.2824,0.630294,82.5547,6.47086,140.701,2.45564,1.57586,996.326,0.0546267,0.336243,0.0862435,0.402561,540.607,0.668898
140.223,-0.556547,162.506,188.61,0.080987,191.597,30.0256,233.792,2.59666,2.75783,134.82,0.115445,0.470362,0.253509,0.368664,401.441,3.08396
153.624,-1.67009,422.533,157.307,-0.48539,176.481,9.88499,154.731,1.96072,1.21506,1042.04,0.431449,0.747614,0.157061,0.501172,144.371,1.69472
138.632,0.746337,179.068,263.539,0.3169,277.355,16.1759,379.128,2.80152,0.865349,608.597,0.315527,0.52639,0.146183,0.271689,134.613,1.50978
121.224,0.66154,148.731,161.436,0.267867,170.475,32.9392,239.874,2.37534,0.644348,283.383,0.397195,0.550352,0.243427,0.61179,134.501,2.59208
184.144,-0.314107,193.303,114.752,1.7754,348.722,15.1995,501.558,3.19235,3.42195,578.824,0.514648,0.6306,0.665045,0.70351,171.328,1.59432
153.447,-0.807892,206.307,171.098,-1.03498,271.351,8.61499,341.101,2.70864,2.60866,1069.26,0.126993,0.218608,0.0199165,0.393811,267.068,2.46325
108.284,-0.148952,109.487,248.833,0.175531,253.048,13.7126,626.473,2.89898,0.478228,1135.17,0.452761,0.544967,0.136842,0.492383,237.578,2.38922
116.729,-0.00343229,116.729,123.196,1.65207,333.767,19.3198,235.546,2.91965,3.54713,433.481,0.367231,0.534037,0,0.110982,75.2189,1.23812
332.371,1.13174,568.939,393.175,0.450081,436.46,49.2268,461.975,0.492496,0.803558,132.163,0.159962,0.227028,0,0.392421,148.651,1.24896
302.908,-0.364949,323.305,532.091,-0.0245661,545.151,117.889,753.561,3.06186,2.58853,727.606,0.272628,0.428332,0.272691,0.380465,296.758,2.24706
156.404,0.421121,170.479,127.253,-0.0296897,132.067,35.1286,104.065,1.39518,0.468033,347.593,0,0.262499,0.398133,0.53075,121.543,1.85941
171.92,-1.21178,314.366,261.589,-0.89279,374.579,34.8584,736.344,2.80705,2.72938,139.254,0.447874,0.620088,0.558213,0.723646,650.686,3.26039
168.368,-0.482706,188.367,591.261,-0.290812,622.639,87.6444,1115.18,2.85088,2.10301,434.326,0,0.219912,0.660028,0.720802,359.523,3.75245
124.012,-0.603606,147.298,126.151,-1.48639,293.513,14.9301,173.832,1.61415,2.90719,533.141,0.338644,0.667195,0.379237,0.839597,231.554,1.57929
92.8416,-0.45701,102.707,336.509,1.0921,558.82,31.4091,609.367,2.32309,1.75979,1025.85,0.102581,0.20583,0.481771,0.692473,184.062,3.24221
231.55,2.37144,1251.08,458.182,1.18753,822.138,42.2862,655.608,2.44027,1.30121,2245.38,0.206255,0.249428,0,0.601725,470.725,1.55719
140.315,-0.496758,157.987,161.718,-0.68783,202.578,20.8183,93.9061,0.847201,2.81633,384.85,0.66628,0.705775,0.534001,0.596469,105.62,1.29259
170.64,0.34521,180.909,294.48,0.558456,342.039,17.209,401.667,2.93682,0.276883,997.493,0.0278714,0.146716,0,0.249137,145.13,0.956676
112.422,0.126551,113.323,212.591,-0.195122,216.929,10.9798,222.899,1.33771,2.86631,221.615,0.261163,0.608514,0.416665,0.648097,144.411,1.6734
133.016,0.00408824,133.018,1005.03,1.19485,1812.13,24.2322,1785.96,0.176234,2.73567,2817.27,0.341798,0.394386,0.566953,0.614062,128.879,1.24689
170.02,-0.677753,210.587,155.969,-1.38298,332.334,35.1772,192.82,2.16091,3.12222,410.727,0,0.361478,0.602605,0.656925,145.898,1.3871
167.03,0.743212,215.324,228.831,0.205636,236.087,33.5875,222.213,2.03862,0.71928,941.335,0.206801,0.308861,0.577619,0.764479,192.028,2.69767
689.326,0.753842,894.643,818.19,-0.26033,846.503,27.0113,593.119,1.89993,1.03992,1395.13,0.041139,0.330967,0.116975,0.489881,286.066,1.02693
142.167,-2.00169,535.731,225.289,-0.369668,241.604,18.9652,407.347,2.79797,1.69504,1371.7,0.213553,0.477889,0.627164,0.643132,181.485,0.726377
202.783,-0.415728,220.56,141.14,-0.00732084,141.385,8.25427,184.172,1.45618,1.95519,739.808,0.15583,0.617523,0.303692,0.46825,234.033,1.55599
169.833,-0.777427,223.793,92.3966,2.26117,448.128,8.11061,134.662,1.49048,4.26237,278.644,0.0523931,0.316121,0.613793,0.667791,279.773,1.67439
588.028,0.92645,858.957,603.019,0.902001,869.247,81.4991,533.186,1.40623,0.0264236,457.972,0.646821,0.659086,0.714198,0.795963,323.162,1.48085
151.856,-1.44472,339.888,160.953,-0.477165,180.207,14.4564,319.935,2.64048,2.7873,2385.74,0.596971,0.692979,0.430246,0.462733,177.59,2.59153
203.209,-0.686913,253.066,262.13,-0.13339,265.03,17.2903,298.361,1.75199,0.597875,705.625,0.490567,0.689431,0.317832,0.804815,122.08,1.20524
144.967,0.00255384,144.967,307.958,1.53134,745.48,13.8003,749.396,2.66686,3.02664,1341.75,0.246923,0.24758,0.213376,0.515971,446.023,2.99199
170.227,-1.33694,346.414,201.346,0.0549181,203.567,27.8733,125.758,0.820095,1.39651,149.016,0.185543,0.310053,0.534721,0.796458,176.635,1.98513
124.386,2.26614,606.122,235.98,-0.289511,248.994,38.8827,242.695,1.4321,2.60541,756.368,0,0.357881,0.31467,0.51388,175.249,2.31468
144.616,1.39248,308.991,147.023,1.26545,282.969,30.5577,97.2951,0.695568,0.141931,1322.72,0.257711,0.453727,0.571149,0.756193,42.7414,0.469013
172.711,0.071421,173.152,212.824,-0.647581,261.358,34.8019,251.148,2.00367,3.03273,1352.44,0.194594,0.216909,0.325041,0.48302,181.185,1.31806
343.829,-0.357107,365.986,418.303,-0.503408,480.658,88.533,522.873,3.00885,0.229819,81.1773,0.308487,0.52383,0.0943765,0.586156,451.053,2.9582
278.062,0.17981,282.569,202.049,1.17676,360.996,39.2951,533.532,3.01471,3.14941,123.407,0.519001,0.594007,0.66691,0.772262,445.617,2.00006
143.613,1.14331,248.156,291.724,1.50964,693,31.6469,563.692,2.54862,2.66748,3005.62,0.158018,0.395788,0.300664,0.731188,140.622,1.95162
140.151,0.427019,153.124,148.607,-0.410152,162.44,19.357,123.397,1.04518,0.84026,313.791,0.279899,0.601196,0.645908,0.787881,74.4771,1.0608
146.381,-0.701759,183.928,194.47,-1.41913,426.484,29.7003,1028.05,3.30026,0.717396,532.667,0.357735,0.648599,0.438537,0.623479,677.325,2.48609
145.757,-0.717571,184.921,188.297,0.606854,225.685,27.1455,253.552,1.31925,3.17738,186.877,0.172266,0.352544,0.471148,0.671037,156.316,1.77425
212.515,-0.901399,304.858,172.427,1.37456,363.183,19.881,730.243,2.21119,2.4918,198.439,0.475044,0.481405,0.382808,0.559932,145.816,1.33635
141.561,1.91226,489.525,154.772,-0.283345,162.106,18.6815,155.67,2.95431,3.73055,1194.9,0.306543,0.83912,0.336863,0.437541,223.882,2.27515
170.126,-0.0206525,170.163,408.393,-0.348626,434.046,22.4738,234.788,2.26967,0.345583,1860.77,0.379813,0.391403,0.200183,0.439775,114.458,1.75639
150.95,-0.476826,168.437,171.096,0.99042,262.441,13.3535,80.1434,0.918683,3.255,1666.89,0.111803,0.320504,0,0.333441,148.93,1.11726
220.941,0.232497,226.94,296.077,-0.259033,307.204,26.4259,299.733,1.35468,2.94646,374.048,0.154438,0.511458,0.699502,0.794112,276.975,2.08959
147.738,-1.2679,283.272,110.545,0.18578,115.048,24.2698,253.439,2.18287,1.5638,1459.85,0.0573809,0.108234,0.0732714,0.481435,191.594,2.48734
159.563,-0.0995776,160.355,245.213,-0.530529,282.478,33.0408,502.356,2.06152,2.79242,302.814,0.115005,0.333226,0.59833,0.666833,235.363,1.8301
207.769,-0.0897412,208.606,454.957,0.900505,653.702,43.8644,553.048,2.88813,1.19947,684.626,0.381735,0.644117,0,0.23333,230.145,1.50526
155.012,0.301663,162.119,482.679,1.22944,903.996,121.479,960.314,0.694204,1.49404,1827.81,0.218551,0.236739,0.238114,0.329316,159.4,1.14028
149.54,1.61018,389.071,410.291,-0.27536,427.551,37.0251,591.78,1.02534,3.57528,217.474,0.169722,0.304175,0.243034,0.801498,977.001,1.94953
130.431,-1.3308,264.015,316.019,-0.425171,346.491,31.9438,86.3141,0.701071,0.92973,323.009,0.0864204,0.718235,0.162097,0.256872,35.0288,0.0663254
260.676,-0.0606291,261.155,755.021,0.153057,766.005,56.989,731.649,0.974182,3.04809,420.007,0.370037,0.508373,0.460881,0.47841,128.362,1.38837
153.537,0.0471954,153.709,178.711,1.62484,471.495,13.1654,163.667,2.13426,1.59595,548.684,0.133118,0.69004,0,0.790639,37.6498,0.0385839
231.267,-2.17682,1032.79,266.435,0.941648,394.778,31.1141,930.611,3.90806,3.23693,1414.26,0.156835,0.269937,0,0.486568,1026.77,1.81979
128.115,0.847457,176.941,381.133,1.68607,1066.14,67.2478,1523.28,0.415876,3.24036,613.435,0.244668,0.496808,0.600481,0.63892,128.729,1.34766
334.419,0.825098,454.859,543.761,0.0465646,545.622,37.2262,707.49,3.5028,0.81976,109.606,0.392016,0.435697,0.257107,0.414575,158.655,1.45461
203.698,-2.2373,964.995,176.899,-0.0711874,178.597,21.0896,101.07,1.00113,2.16988,999.835,0.349468,0.683747,0.385171,0.566333,454.087,4.19932
126.577,0.769323,165.919,383.906,-1.01426,599.086,15.1885,381.159,2.50868,1.78501,409.027,0.102314,0.515624,0.476232,0.663278,54.794,0.606814
104.109,0.417857,113.331,246.754,-0.752675,320.482,17.3495,1526.36,1.25198,1.17157,1215.32,0.40855,0.484974,0.470117,0.619441,143.165,2.09509
155.961,-0.222945,159.853,715.503,0.937338,1057.04,86.1109,1107.13,3.19154,2.73204,1530.32,0.162567,0.33154,0.525531,0.55669,216.692,0.857732
232.982,-0.773794,306.283,236.06,-0.532819,270.982,18.2309,213.432,2.8062,0.259249,174.008,0,0.391727,0.174153,0.523022,190.647,2.21483
161.403,-0.924007,235.348,223.615,-1.4937,523.204,12.8268,1058.48,0.18325,0.683851,105.148,0.248602,0.412292,0.418964,0.457722,378.041,2.42213
109.472,0.138529,110.524,254.181,1.08161,418.832,27.4275,414.277,2.38969,1.01863,71.1555,0.00537232,0.257298,0,0.54903,102.455,0.904319
173.726,-2.18067,778.744,149.171,0.671639,184.508,12.2676,196.426,1.74424,2.9343,506.261,0.0837296,0.379191,0.282343,0.351043,431.231,0.590982
145.484,0.945973,215.58,704.082,0.4834,791.492,74.6852,988.185,1.49293,2.69624,1383.61,0.103138,0.381085,0.365377,0.379403,600.921,1.32964
166.339,-1.13954,286.544,111.303,0.109892,114.428,23.5634,175.862,2.67827,2.73276,1460.19,0.0178465,0.379511,0,0.364068,173.909,2.05202
136.891,-0.78272,181.01,178.792,0.178233,183.311,24.7004,259.847,0.308361,3.13805,354.22,0.314546,0.809213,0.562087,0.740595,156.32,1.29351
164.806,-1.4089,357.289,169.675,-1.01642,265.876,19.8762,423.51,2.18813,2.98608,55.2693,0.133511,0.377747,0,0.452004,1251.14,2.96278
